#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654  -25.725605718  -35.634801105
   -2.951193099  -32.097442350  -30.344187484
   -2.760793544  -36.946483226  -20.060503220
   -2.570393989  -39.654971926   -8.575871360
   -2.379994435  -40.416075320   -0.242834254
   -2.189594880  -40.114231791    2.433492524
   -1.999195325  -39.798412109    0.349109352
   -1.808795770  -40.039727096   -2.631804568
   -1.618396215  -40.568039743   -2.025234495
   -1.427996661  -40.431171636    4.448447187
   -1.237597106  -38.585538197   15.411543832
   -1.047197551  -34.546243390   26.678956089
   -0.856797996  -28.702479703   33.673464234
   -0.666398442  -22.162487672   33.713653814
   -0.475998887  -16.297157484   26.770528870
   -0.285599332  -12.284685726   14.671304160
   -0.095199777  -10.871730011   -0.103349850
    0.095199777  -12.320509618  -14.917071988
    0.285599332  -16.368444384  -26.881436266
    0.475998887  -22.167656603  -32.776316943
    0.666398442  -28.289232558  -29.995166646
    0.856797996  -32.995123615  -18.157961930
    1.047197551  -34.795187126   -0.217385664
    1.237597106  -33.040353495   18.182211164
    1.427996661  -28.215497203   31.234166114
    1.618396215  -21.705990184   35.625724690
    1.808795770  -15.194388707   31.548548033
    1.999195325  -10.064582005   21.636803627
    2.189594880   -7.128663745    8.963087683
    2.379994435   -6.687042440   -4.298627347
    2.570393989   -8.722979834  -16.869080379
    2.760793544  -12.992690766  -27.508065281
    2.951193099  -18.962668750  -34.410269023
