#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  158
#! SET periodic_phi true
   -3.141592654   85.422577720   45.254817886
   -3.101825658   87.159697900   41.940037120
   -3.062058662   88.765839656   38.506231378
   -3.022291667   90.237215663   35.177491780
   -2.982524671   91.579324031   31.898918702
   -2.942757676   92.792734369   28.709602025
   -2.902990680   93.876977222   25.653551772
   -2.863223684   94.842830087   22.472518300
   -2.823456689   95.679481014   19.295984022
   -2.783689693   96.392590977   16.106352590
   -2.743922697   96.970294554   12.838304721
   -2.704155702   97.416009135    9.586453704
   -2.664388706   97.738865061    6.373047905
   -2.624621711   97.935299059    3.529976681
   -2.584854715   98.022514690    0.870951184
   -2.545087719   98.014464913   -1.271270920
   -2.505320724   97.929476350   -2.890590411
   -2.465553728   97.797369501   -3.835359665
   -2.425786733   97.638097663   -4.382162812
   -2.386019737   97.459878520   -4.597402591
   -2.346252741   97.275727997   -4.737473509
   -2.306485746   97.084638577   -4.829274578
   -2.266718750   96.892243562   -5.127332668
   -2.226951754   96.675387523   -5.637831060
   -2.187184759   96.443039653   -6.136723645
   -2.147417763   96.192002508   -6.658163015
   -2.107650768   95.933949288   -6.654099732
   -2.067883772   95.671808586   -6.115187638
   -2.028116776   95.447447388   -4.857846548
   -1.988349781   95.284622208   -3.182079331
   -1.948582785   95.203760634   -1.011890878
   -1.908815790   95.218973760    1.588944972
   -1.869048794   95.335789659    4.164774926
   -1.829281798   95.548093691    6.330267266
   -1.789514803   95.834535551    8.338230699
   -1.749747807   96.191419623    9.554973926
   -1.709980811   96.583264072   10.305180529
   -1.670213816   96.993255066   10.321403370
   -1.630446820   97.405426441    9.993579510
   -1.590679825   97.790464695    9.355913975
   -1.550912829   98.147313801    8.408814362
   -1.511145833   98.453696555    7.242373482
   -1.471378838   98.708497399    5.644683826
   -1.431611842   98.890531771    3.524726947
   -1.391844847   98.979522414    1.031691758
   -1.352077851   98.950835293   -2.257870631
   -1.312310855   98.798060375   -5.916283909
   -1.272543860   98.478668425   -9.989486994
   -1.232776864   97.994408974  -14.120884585
   -1.193009868   97.350988341  -18.021126209
   -1.153242873   96.558875631  -21.516706897
   -1.113475877   95.644972685  -24.279953258
   -1.073708882   94.625341183  -26.424491821
   -1.033941886   93.534802518  -27.985767788
