#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
   -3.141592654  103.892175966   48.370921956
   -3.033261872  108.613468495   38.647748299
   -2.924931091  112.228697304   27.998783946
   -2.816600310  114.680167265   17.394755184
   -2.708269529  116.032944106    7.828051484
   -2.599938748  116.449973009    0.123868162
   -2.491607967  116.160136383   -5.179176148
   -2.383277185  115.441147065   -7.784959592
   -2.274946404  114.581844966   -7.784464476
   -2.166615623  113.851272686   -5.548161959
   -2.058284842  113.451002558   -1.851324224
   -1.949954061  113.486985655    2.350275563
   -1.841623280  113.953379111    6.007173173
   -1.733292499  114.742753025    8.169452797
   -1.624961717  115.648703360    8.129121404
   -1.516630936  116.405728071    5.523195291
   -1.408300155  116.749470566    0.491838442
   -1.299969374  116.436484334   -6.427284781
   -1.191638593  115.300048688  -14.444270086
   -1.083307812  113.289123519  -22.548128729
   -0.974977030  110.444574603  -29.757738758
   -0.866646249  106.920141001  -35.150914859
   -0.758315468  102.931500948  -38.302528156
   -0.649984687   98.726949567  -38.924193475
   -0.541653906   94.594517515  -36.941527357
   -0.433323125   90.807080660  -32.548790959
   -0.324992343   87.613106791  -26.003999400
   -0.216661562   85.227816126  -17.684222294
   -0.108330781   83.817964506   -8.074154272
    0.000000000   83.497442939    2.356933061
    0.108330781   84.320514064   12.970300401
    0.216661562   86.271421298   23.041662517
    0.324992343   89.240934723   31.708339191
    0.433323125   93.027496639   38.016471121
    0.541653906   97.326375209   41.061457502
    0.649984687  101.737303531   40.074932604
    0.758315468  105.811165737   34.581862362
    0.866646249  109.049159745   24.672463254
    0.974977030  111.005854100   10.962073027
    1.083307812  111.328465275   -5.393909824
    1.191638593  109.811956976  -22.684323626
    1.299969374  106.448149239  -39.142660030
    1.408300155  101.432259172  -52.932015463
    1.516630936   95.150875009  -62.404765104
    1.624961717   88.125546149  -66.548482779
    1.733292499   80.967440717  -64.819007812
    1.841623280   74.305200238  -57.436350994
    1.949954061   68.714017634  -45.176392217
    2.058284842   64.669090128  -29.203125669
    2.166615623   62.481422700  -11.094992431
    2.274946404   62.290573641    7.474624125
    2.383277185   64.067310657   24.955496312
    2.491607967   67.613405582   39.974876048
    2.599938748   72.601799094   51.471878600
    2.708269529   78.620749204   58.833823013
    2.816600310   85.195818921   61.846691153
    2.924931091   91.869991888   60.716547843
    3.033261872   98.220892526   56.043871059
